도로명코드,도로명,읍면동일련번호,시도명,아이디,입력일자
116204160301,당곡4길,0,서울특별시,ssongda9412,20200316180203
116204160301,당곡4길,1,서울특별시,ssongda9412,20200316180203
116204160302,당곡6가길,0,서울특별시,ssongda9412,20200316180203
116204160302,당곡6가길,1,서울특별시,ssongda9412,20200316180203
116204160303,당곡6길,0,서울특별시,ssongda9412,20200316180203
116204160303,당곡6길,1,서울특별시,ssongda9412,20200316180203
116204160304,당곡6나길,0,서울특별시,ssongda9412,20200316180203
116204160304,당곡6나길,1,서울특별시,ssongda9412,20200316180203
116204160305,당곡6다길,0,서울특별시,ssongda9412,20200316180203
116204160305,당곡6다길,1,서울특별시,ssongda9412,20200316180203
116204160306,당곡6라길,0,서울특별시,ssongda9412,20200316180203
116204160306,당곡6라길,1,서울특별시,ssongda9412,20200316180203
116204160307,당곡길,0,서울특별시,ssongda9412,20200316180203
116204160307,당곡길,1,서울특별시,ssongda9412,20200316180203
116204160308,대학10길,0,서울특별시,ssongda9412,20200316180203
116204160308,대학10길,1,서울특별시,ssongda9412,20200316180203
116204160309,대학12길,0,서울특별시,ssongda9412,20200316180203
116204160309,대학12길,1,서울특별시,ssongda9412,20200316180203
116204160310,대학14길,0,서울특별시,ssongda9412,20200316180203
116204160310,대학14길,1,서울특별시,ssongda9412,20200316180203
116204160311,대학16길,0,서울특별시,ssongda9412,20200316180203
116204160311,대학16길,1,서울특별시,ssongda9412,20200316180203
116204160312,대학18길,0,서울특별시,ssongda9412,20200316180203
116204160312,대학18길,1,서울특별시,ssongda9412,20200316180203
116204160313,대학20길,0,서울특별시,ssongda9412,20200316180203
116204160313,대학20길,1,서울특별시,ssongda9412,20200316180203
116204160314,대학21길,0,서울특별시,ssongda9412,20200316180203
116204160314,대학21길,1,서울특별시,ssongda9412,20200316180203
116204160315,대학2길,0,서울특별시,ssongda9412,20200316180203
116204160315,대학2길,1,서울특별시,ssongda9412,20200316180203
116204160316,대학4길,0,서울특별시,ssongda9412,20200316180203
116204160316,대학4길,1,서울특별시,ssongda9412,20200316180203
116204160317,대학5길,0,서울특별시,ssongda9412,20200316180203
116204160317,대학5길,1,서울특별시,ssongda9412,20200316180203
116204160318,대학6길,0,서울특별시,ssongda9412,20200316180203
116204160318,대학6길,1,서울특별시,ssongda9412,20200316180203
116204160319,대학7가길,0,서울특별시,ssongda9412,20200316180203
116204160319,대학7가길,1,서울특별시,ssongda9412,20200316180203
116204160320,대학7길,0,서울특별시,ssongda9412,20200316180203
116204160320,대학7길,1,서울특별시,ssongda9412,20200316180203
116204160320,대학7길,2,서울특별시,ssongda9412,20200316180203
116204160321,대학길,0,서울특별시,ssongda9412,20200316180203
116204160321,대학길,1,서울특별시,ssongda9412,20200316180203
116204160322,문성로16가길,0,서울특별시,ssongda9412,20200316180203
116204160322,문성로16가길,1,서울특별시,ssongda9412,20200316180203
116204160323,문성로16길,0,서울특별시,ssongda9412,20200316180203
116204160323,문성로16길,1,서울특별시,ssongda9412,20200316180203
116204160324,문성로16나길,0,서울특별시,ssongda9412,20200316180203
116204160324,문성로16나길,1,서울특별시,ssongda9412,20200316180203
116204160325,문성로16다길,0,서울특별시,ssongda9412,20200316180203
116204160325,문성로16다길,1,서울특별시,ssongda9412,20200316180203
116204160326,문성로19길,0,서울특별시,ssongda9412,20200316180203
116204160326,문성로19길,1,서울특별시,ssongda9412,20200316180203
116204160327,문성로25길,0,서울특별시,ssongda9412,20200316180203
116204160327,문성로25길,1,서울특별시,ssongda9412,20200316180203
116204160328,문성로26길,0,서울특별시,ssongda9412,20200316180203
116204160328,문성로26길,1,서울특별시,ssongda9412,20200316180203
116204160329,문성로27길,0,서울특별시,ssongda9412,20200316180203
116204160329,문성로27길,1,서울특별시,ssongda9412,20200316180203
116204160330,문성로28가길,0,서울특별시,ssongda9412,20200316180203
116204160330,문성로28가길,1,서울특별시,ssongda9412,20200316180203
116204160331,문성로28길,0,서울특별시,ssongda9412,20200316180203
116204160331,문성로28길,1,서울특별시,ssongda9412,20200316180203
116204160332,문성로29길,0,서울특별시,ssongda9412,20200316180203
116204160332,문성로29길,1,서울특별시,ssongda9412,20200316180203
116204160333,문성로30길,0,서울특별시,ssongda9412,20200316180203
116204160333,문성로30길,1,서울특별시,ssongda9412,20200316180203
116204160334,문성로31길,0,서울특별시,ssongda9412,20200316180203
116204160334,문성로31길,1,서울특별시,ssongda9412,20200316180203
116204160335,문성로32가길,0,서울특별시,ssongda9412,20200316180203
116204160335,문성로32가길,1,서울특별시,ssongda9412,20200316180203
116204160336,문성로32길,0,서울특별시,ssongda9412,20200316180203
116204160336,문성로32길,1,서울특별시,ssongda9412,20200316180203
116204160337,문성로36길,0,서울특별시,ssongda9412,20200316180203
116204160337,문성로36길,1,서울특별시,ssongda9412,20200316180203
116204160338,문성로38가길,0,서울특별시,ssongda9412,20200316180203
116204160338,문성로38가길,1,서울특별시,ssongda9412,20200316180203
116204160339,문성로38길,0,서울특별시,ssongda9412,20200316180203
116204160339,문성로38길,1,서울특별시,ssongda9412,20200316180203
116204160340,문성로38나길,0,서울특별시,ssongda9412,20200316180203
116204160340,문성로38나길,1,서울특별시,ssongda9412,20200316180203
116204160341,문성로38다길,0,서울특별시,ssongda9412,20200316180203
116204160341,문성로38다길,1,서울특별시,ssongda9412,20200316180203
116204160342,문성로38라길,0,서울특별시,ssongda9412,20200316180203
116204160342,문성로38라길,1,서울특별시,ssongda9412,20200316180203
116204160343,문성로40길,0,서울특별시,ssongda9412,20200316180203
116204160343,문성로40길,1,서울특별시,ssongda9412,20200316180203
116204160344,미성10길,0,서울특별시,ssongda9412,20200316180203
116204160344,미성10길,1,서울특별시,ssongda9412,20200316180203
116204160345,미성1길,0,서울특별시,ssongda9412,20200316180203
116204160345,미성1길,1,서울특별시,ssongda9412,20200316180203
116204160346,미성3길,0,서울특별시,ssongda9412,20200316180203
116204160346,미성3길,1,서울특별시,ssongda9412,20200316180203
116204160347,미성5길,0,서울특별시,ssongda9412,20200316180203
116204160347,미성5길,1,서울특별시,ssongda9412,20200316180203
116204160348,미성7길,0,서울특별시,ssongda9412,20200316180203
116204160348,미성7길,1,서울특별시,ssongda9412,20200316180203
116204160349,미성8길,0,서울특별시,ssongda9412,20200316180203
116204160349,미성8길,1,서울특별시,ssongda9412,20200316180203
116204160350,미성길,0,서울특별시,ssongda9412,20200316180203
116204160350,미성길,1,서울특별시,ssongda9412,20200316180203
116204160351,법원단지10길,0,서울특별시,ssongda9412,20200316180203
116204160351,법원단지10길,1,서울특별시,ssongda9412,20200316180203
116204160352,법원단지12길,0,서울특별시,ssongda9412,20200316180203
116204160352,법원단지12길,1,서울특별시,ssongda9412,20200316180203
116204160353,법원단지13길,0,서울특별시,ssongda9412,20200316180203
116204160353,법원단지13길,1,서울특별시,ssongda9412,20200316180203
116204160354,법원단지14길,0,서울특별시,ssongda9412,20200316180203
116204160354,법원단지14길,1,서울특별시,ssongda9412,20200316180203
116204160355,법원단지16길,0,서울특별시,ssongda9412,20200316180203
116204160355,법원단지16길,1,서울특별시,ssongda9412,20200316180203
116204160356,법원단지17길,0,서울특별시,ssongda9412,20200316180203
116204160356,법원단지17길,1,서울특별시,ssongda9412,20200316180203
116204160357,법원단지18길,0,서울특별시,ssongda9412,20200316180203
116204160357,법원단지18길,1,서울특별시,ssongda9412,20200316180203
116204160358,법원단지20길,0,서울특별시,ssongda9412,20200316180203
116204160358,법원단지20길,1,서울특별시,ssongda9412,20200316180203
116204160359,법원단지21길,0,서울특별시,ssongda9412,20200316180203
116204160359,법원단지21길,1,서울특별시,ssongda9412,20200316180203
116204160360,법원단지22길,0,서울특별시,ssongda9412,20200316180203
116204160360,법원단지22길,1,서울특별시,ssongda9412,20200316180203
116204160361,법원단지24길,0,서울특별시,ssongda9412,20200316180203
116204160361,법원단지24길,1,서울특별시,ssongda9412,20200316180203
116204160362,법원단지25길,0,서울특별시,ssongda9412,20200316180203
116204160362,법원단지25길,1,서울특별시,ssongda9412,20200316180203
116204160363,법원단지26길,0,서울특별시,ssongda9412,20200316180203
116204160363,법원단지26길,1,서울특별시,ssongda9412,20200316180203
116204160364,법원단지28길,0,서울특별시,ssongda9412,20200316180203
116204160364,법원단지28길,1,서울특별시,ssongda9412,20200316180203
116204160365,법원단지29길,0,서울특별시,ssongda9412,20200316180203
116204160365,법원단지29길,1,서울특별시,ssongda9412,20200316180203
116204160366,법원단지2길,0,서울특별시,ssongda9412,20200316180203
116204160366,법원단지2길,1,서울특별시,ssongda9412,20200316180203
116204160367,법원단지30길,0,서울특별시,ssongda9412,20200316180203
116204160367,법원단지30길,1,서울특별시,ssongda9412,20200316180203
116204160368,법원단지31길,0,서울특별시,ssongda9412,20200316180203
116204160368,법원단지31길,1,서울특별시,ssongda9412,20200316180203
116204160369,법원단지32길,0,서울특별시,ssongda9412,20200316180203
116204160369,법원단지32길,1,서울특별시,ssongda9412,20200316180203
116204160370,법원단지33길,0,서울특별시,ssongda9412,20200316180203
116204160370,법원단지33길,1,서울특별시,ssongda9412,20200316180203
116204160371,법원단지34길,0,서울특별시,ssongda9412,20200316180203
116204160371,법원단지34길,1,서울특별시,ssongda9412,20200316180203
116204160372,법원단지36길,0,서울특별시,ssongda9412,20200316180203
116204160372,법원단지36길,1,서울특별시,ssongda9412,20200316180203
116204160373,법원단지3길,0,서울특별시,ssongda9412,20200316180203
116204160373,법원단지3길,1,서울특별시,ssongda9412,20200316180203
116204160374,법원단지5가길,0,서울특별시,ssongda9412,20200316180203
116204160374,법원단지5가길,1,서울특별시,ssongda9412,20200316180203
116204160375,법원단지5길,0,서울특별시,ssongda9412,20200316180203
116204160375,법원단지5길,1,서울특별시,ssongda9412,20200316180203
116204160376,법원단지5나길,0,서울특별시,ssongda9412,20200316180203
116204160376,법원단지5나길,1,서울특별시,ssongda9412,20200316180203
116204160377,법원단지5다길,0,서울특별시,ssongda9412,20200316180203
116204160377,법원단지5다길,1,서울특별시,ssongda9412,20200316180203
116204160378,법원단지5라길,0,서울특별시,ssongda9412,20200316180203
116204160378,법원단지5라길,1,서울특별시,ssongda9412,20200316180203
116204160379,법원단지7길,0,서울특별시,ssongda9412,20200316180203
116204160379,법원단지7길,1,서울특별시,ssongda9412,20200316180203
116204160380,법원단지9길,0,서울특별시,ssongda9412,20200316180203
116204160380,법원단지9길,1,서울특별시,ssongda9412,20200316180203
116204160381,법원단지길,0,서울특별시,ssongda9412,20200316180203
116204160381,법원단지길,1,서울특별시,ssongda9412,20200316180203
116204160383,보라매로2길,0,서울특별시,ssongda9412,20200316180203
116204160383,보라매로2길,1,서울특별시,ssongda9412,20200316180203
116204160384,보라매로3길,0,서울특별시,ssongda9412,20200316180203
116204160384,보라매로3길,1,서울특별시,ssongda9412,20200316180203
116204160385,보라매로5길,0,서울특별시,ssongda9412,20200316180203
116204160385,보라매로5길,1,서울특별시,ssongda9412,20200316180203
116204160386,보라매로6길,0,서울특별시,ssongda9412,20200316180203
116204160386,보라매로6길,1,서울특별시,ssongda9412,20200316180203
116204160387,보라매로7길,0,서울특별시,ssongda9412,20200316180203
116204160387,보라매로7길,1,서울특별시,ssongda9412,20200316180203
116204160389,복은12길,0,서울특별시,ssongda9412,20200316180203
116204160389,복은12길,1,서울특별시,ssongda9412,20200316180203
116204160390,복은14길,0,서울특별시,ssongda9412,20200316180203
116204160390,복은14길,1,서울특별시,ssongda9412,20200316180203
116204160391,복은2길,0,서울특별시,ssongda9412,20200316180203
116204160391,복은2길,1,서울특별시,ssongda9412,20200316180203
116204160392,복은4길,0,서울특별시,ssongda9412,20200316180203
116204160392,복은4길,1,서울특별시,ssongda9412,20200316180203
116204160393,복은6길,0,서울특별시,ssongda9412,20200316180203
116204160393,복은6길,1,서울특별시,ssongda9412,20200316180203
116204160394,복은7길,0,서울특별시,ssongda9412,20200316180203
116204160394,복은7길,1,서울특별시,ssongda9412,20200316180203
116204160395,복은8길,0,서울특별시,ssongda9412,20200316180203
116204160395,복은8길,1,서울특별시,ssongda9412,20200316180203
116204160396,복은길,0,서울특별시,ssongda9412,20200316180203
116204160396,복은길,1,서울특별시,ssongda9412,20200316180203
116204160396,복은길,2,서울특별시,ssongda9412,20200316180203
116204160397,봉천로12길,0,서울특별시,ssongda9412,20200316180203
116204160397,봉천로12길,1,서울특별시,ssongda9412,20200316180203
116204160398,봉천로13가길,0,서울특별시,ssongda9412,20200316180203
116204160398,봉천로13가길,1,서울특별시,ssongda9412,20200316180203
116204160399,봉천로13길,0,서울특별시,ssongda9412,20200316180203
116204160399,봉천로13길,1,서울특별시,ssongda9412,20200316180203
116204160399,봉천로13길,2,서울특별시,ssongda9412,20200316180203
116204160400,봉천로13나길,0,서울특별시,ssongda9412,20200316180203
116204160400,봉천로13나길,1,서울특별시,ssongda9412,20200316180203
116204160401,봉천로13다길,0,서울특별시,ssongda9412,20200316180203
116204160401,봉천로13다길,1,서울특별시,ssongda9412,20200316180203
116204160402,봉천로14길,0,서울특별시,ssongda9412,20200316180203
116204160402,봉천로14길,1,서울특별시,ssongda9412,20200316180203
116204160403,봉천로15길,0,서울특별시,ssongda9412,20200316180203
116204160403,봉천로15길,1,서울특별시,ssongda9412,20200316180203
116204160404,봉천로17가길,0,서울특별시,ssongda9412,20200316180203
116204160404,봉천로17가길,1,서울특별시,ssongda9412,20200316180203
116204160405,봉천로17길,0,서울특별시,ssongda9412,20200316180203
116204160405,봉천로17길,1,서울특별시,ssongda9412,20200316180203
116204160406,봉천로18길,0,서울특별시,ssongda9412,20200316180203
116204160406,봉천로18길,1,서울특별시,ssongda9412,20200316180203
116204160407,봉천로19길,0,서울특별시,ssongda9412,20200316180203
116204160407,봉천로19길,1,서울특별시,ssongda9412,20200316180203
116204160408,봉천로20길,0,서울특별시,ssongda9412,20200316180203
116204160408,봉천로20길,1,서울특별시,ssongda9412,20200316180203
116204160409,봉천로21가길,0,서울특별시,ssongda9412,20200316180203
116204160409,봉천로21가길,1,서울특별시,ssongda9412,20200316180203
116204160410,봉천로21길,0,서울특별시,ssongda9412,20200316180203
116204160410,봉천로21길,1,서울특별시,ssongda9412,20200316180203
116204160411,봉천로21나길,0,서울특별시,ssongda9412,20200316180203
116204160411,봉천로21나길,1,서울특별시,ssongda9412,20200316180203
116204160412,봉천로21다길,0,서울특별시,ssongda9412,20200316180203
116204160412,봉천로21다길,1,서울특별시,ssongda9412,20200316180203
116204160413,봉천로21라길,0,서울특별시,ssongda9412,20200316180203
116204160413,봉천로21라길,1,서울특별시,ssongda9412,20200316180203
116204160414,봉천로23가길,0,서울특별시,ssongda9412,20200316180203
116204160414,봉천로23가길,1,서울특별시,ssongda9412,20200316180203
116204160415,봉천로23길,0,서울특별시,ssongda9412,20200316180203
116204160415,봉천로23길,1,서울특별시,ssongda9412,20200316180203
116204160416,봉천로23나길,0,서울특별시,ssongda9412,20200316180203
116204160416,봉천로23나길,1,서울특별시,ssongda9412,20200316180203
116204160417,봉천로23다길,0,서울특별시,ssongda9412,20200316180203
116204160417,봉천로23다길,1,서울특별시,ssongda9412,20200316180203
116204160418,봉천로23라길,0,서울특별시,ssongda9412,20200316180203
116204160418,봉천로23라길,1,서울특별시,ssongda9412,20200316180203
116204160419,봉천로23마길,0,서울특별시,ssongda9412,20200316180203
116204160419,봉천로23마길,1,서울특별시,ssongda9412,20200316180203
116204160420,봉천로23바길,0,서울특별시,ssongda9412,20200316180203
116204160420,봉천로23바길,1,서울특별시,ssongda9412,20200316180203
116204160421,봉천로25길,0,서울특별시,ssongda9412,20200316180203
116204160421,봉천로25길,1,서울특별시,ssongda9412,20200316180203
116204160422,봉천로27길,0,서울특별시,ssongda9412,20200316180203
116204160422,봉천로27길,1,서울특별시,ssongda9412,20200316180203
116204160423,봉천로29길,0,서울특별시,ssongda9412,20200316180203
116204160423,봉천로29길,1,서울특별시,ssongda9412,20200316180203
116204160424,봉천로2길,0,서울특별시,ssongda9412,20200316180203
116204160424,봉천로2길,1,서울특별시,ssongda9412,20200316180203
116204160425,봉천로30길,0,서울특별시,ssongda9412,20200316180203
116204160425,봉천로30길,1,서울특별시,ssongda9412,20200316180203
116204160426,봉천로31길,0,서울특별시,ssongda9412,20200316180203
116204160426,봉천로31길,1,서울특별시,ssongda9412,20200316180203
116204160427,봉천로33가길,0,서울특별시,ssongda9412,20200316180203
116204160427,봉천로33가길,1,서울특별시,ssongda9412,20200316180203
116204160428,봉천로33길,0,서울특별시,ssongda9412,20200316180203
116204160428,봉천로33길,1,서울특별시,ssongda9412,20200316180203
116204160429,봉천로33나길,0,서울특별시,ssongda9412,20200316180203
116204160429,봉천로33나길,1,서울특별시,ssongda9412,20200316180203
116204160430,봉천로35길,0,서울특별시,ssongda9412,20200316180203
116204160430,봉천로35길,1,서울특별시,ssongda9412,20200316180203
116204160431,봉천로41길,0,서울특별시,ssongda9412,20200316180203
116204160431,봉천로41길,1,서울특별시,ssongda9412,20200316180203
116204160432,봉천로43길,0,서울특별시,ssongda9412,20200316180203
116204160432,봉천로43길,1,서울특별시,ssongda9412,20200316180203
116204160433,봉천로45길,0,서울특별시,ssongda9412,20200316180203
116204160433,봉천로45길,1,서울특별시,ssongda9412,20200316180203
116204160434,봉천로47길,0,서울특별시,ssongda9412,20200316180203
116204160434,봉천로47길,1,서울특별시,ssongda9412,20200316180203
116204160435,봉천로49가길,0,서울특별시,ssongda9412,20200316180203
116204160435,봉천로49가길,1,서울특별시,ssongda9412,20200316180203
116204160436,봉천로49길,0,서울특별시,ssongda9412,20200316180203
116204160436,봉천로49길,1,서울특별시,ssongda9412,20200316180203
116204160437,봉천로49나길,0,서울특별시,ssongda9412,20200316180203
116204160437,봉천로49나길,1,서울특별시,ssongda9412,20200316180203
116204160438,봉천로49다길,0,서울특별시,ssongda9412,20200316180203
116204160438,봉천로49다길,1,서울특별시,ssongda9412,20200316180203
116204160439,봉천로4길,0,서울특별시,ssongda9412,20200316180203
116204160439,봉천로4길,1,서울특별시,ssongda9412,20200316180203
116204160440,봉천로53길,0,서울특별시,ssongda9412,20200316180203
116204160440,봉천로53길,1,서울특별시,ssongda9412,20200316180203
116204160441,봉천로55길,0,서울특별시,ssongda9412,20200316180203
116204160441,봉천로55길,1,서울특별시,ssongda9412,20200316180203
116204160442,봉천로58길,0,서울특별시,ssongda9412,20200316180203
116204160442,봉천로58길,1,서울특별시,ssongda9412,20200316180203
116204160444,봉천로62길,0,서울특별시,ssongda9412,20200316180203
116204160444,봉천로62길,1,서울특별시,ssongda9412,20200316180203
116204160445,봉천로6길,0,서울특별시,ssongda9412,20200316180203
116204160445,봉천로6길,1,서울특별시,ssongda9412,20200316180203
116204160446,봉천로7길,0,서울특별시,ssongda9412,20200316180203
116204160446,봉천로7길,1,서울특별시,ssongda9412,20200316180203
116204160447,봉천로8길,0,서울특별시,ssongda9412,20200316180203
116204160447,봉천로8길,1,서울특별시,ssongda9412,20200316180203
116204160448,서림11가길,0,서울특별시,ssongda9412,20200316180203
116204160448,서림11가길,1,서울특별시,ssongda9412,20200316180203
116204160449,서림11길,0,서울특별시,ssongda9412,20200316180203
116204160449,서림11길,1,서울특별시,ssongda9412,20200316180203
116204160450,서림1길,0,서울특별시,ssongda9412,20200316180203
116204160450,서림1길,1,서울특별시,ssongda9412,20200316180203
116204160450,서림1길,2,서울특별시,ssongda9412,20200316180203
116204160451,서림3길,0,서울특별시,ssongda9412,20200316180203
116204160451,서림3길,1,서울특별시,ssongda9412,20200316180203
116204160452,서림5길,0,서울특별시,ssongda9412,20200316180203
116204160452,서림5길,1,서울특별시,ssongda9412,20200316180203
116204160453,서림6길,0,서울특별시,ssongda9412,20200316180203
116204160453,서림6길,1,서울특별시,ssongda9412,20200316180203
116204160454,서림7길,0,서울특별시,ssongda9412,20200316180203
116204160454,서림7길,1,서울특별시,ssongda9412,20200316180203
116204160455,서림9길,0,서울특별시,ssongda9412,20200316180203
116204160455,서림9길,1,서울특별시,ssongda9412,20200316180203
116204160456,서림길,0,서울특별시,ssongda9412,20200316180203
116204160456,서림길,1,서울특별시,ssongda9412,20200316180203
116204160457,서원10길,0,서울특별시,ssongda9412,20200316180203
116204160457,서원10길,1,서울특별시,ssongda9412,20200316180203
116204160458,서원1길,0,서울특별시,ssongda9412,20200316180203
116204160458,서원1길,1,서울특별시,ssongda9412,20200316180203
116204160459,서원2길,0,서울특별시,ssongda9412,20200316180203
116204160459,서원2길,1,서울특별시,ssongda9412,20200316180203
116204160460,서원3길,0,서울특별시,ssongda9412,20200316180203
116204160460,서원3길,1,서울특별시,ssongda9412,20200316180203
116204160461,서원4길,0,서울특별시,ssongda9412,20200316180203
116204160461,서원4길,1,서울특별시,ssongda9412,20200316180203
116204160462,서원5길,0,서울특별시,ssongda9412,20200316180203
116204160462,서원5길,1,서울특별시,ssongda9412,20200316180203
116204160463,서원6길,0,서울특별시,ssongda9412,20200316180203
116204160463,서원6길,1,서울특별시,ssongda9412,20200316180203
116204160464,서원7길,0,서울특별시,ssongda9412,20200316180203
116204160464,서원7길,1,서울특별시,ssongda9412,20200316180203
116204160465,서원8길,0,서울특별시,ssongda9412,20200316180203
116204160465,서원8길,1,서울특별시,ssongda9412,20200316180203
116204160466,서원길,0,서울특별시,ssongda9412,20200316180203
116204160466,서원길,1,서울특별시,ssongda9412,20200316180203
116204160468,솔밭로2길,0,서울특별시,ssongda9412,20200316180203
116204160468,솔밭로2길,1,서울특별시,ssongda9412,20200316180203
116204160469,솔밭로4길,0,서울특별시,ssongda9412,20200316180203
116204160469,솔밭로4길,1,서울특별시,ssongda9412,20200316180203
116204160470,솔밭로5길,0,서울특별시,ssongda9412,20200316180203
116204160470,솔밭로5길,1,서울특별시,ssongda9412,20200316180203
116204160471,솔밭로7길,0,서울특별시,ssongda9412,20200316180203
116204160471,솔밭로7길,1,서울특별시,ssongda9412,20200316180203
116204160472,승방10길,0,서울특별시,ssongda9412,20200316180203
116204160472,승방10길,1,서울특별시,ssongda9412,20200316180203
116204160473,승방1길,0,서울특별시,ssongda9412,20200316180203
116204160473,승방1길,1,서울특별시,ssongda9412,20200316180203
116204160474,승방2길,0,서울특별시,ssongda9412,20200316180203
116204160474,승방2길,1,서울특별시,ssongda9412,20200316180203
116204160475,승방3가길,0,서울특별시,ssongda9412,20200316180203
116204160475,승방3가길,1,서울특별시,ssongda9412,20200316180203
116204160476,승방3길,0,서울특별시,ssongda9412,20200316180203
116204160476,승방3길,1,서울특별시,ssongda9412,20200316180203
116204160477,승방3나길,0,서울특별시,ssongda9412,20200316180203
116204160477,승방3나길,1,서울특별시,ssongda9412,20200316180203
116204160478,승방4길,0,서울특별시,ssongda9412,20200316180203
116204160478,승방4길,1,서울특별시,ssongda9412,20200316180203
116204160479,승방6길,0,서울특별시,ssongda9412,20200316180203
116204160479,승방6길,1,서울특별시,ssongda9412,20200316180203
116204160480,승방7길,0,서울특별시,ssongda9412,20200316180203
116204160480,승방7길,1,서울특별시,ssongda9412,20200316180203
116204160481,승방9길,0,서울특별시,ssongda9412,20200316180203
116204160481,승방9길,1,서울특별시,ssongda9412,20200316180203
116204160482,승방길,0,서울특별시,ssongda9412,20200316180203
116204160482,승방길,1,서울특별시,ssongda9412,20200316180203
116204160484,시흥대로158가길,0,서울특별시,ssongda9412,20200316180203
116204160484,시흥대로158가길,1,서울특별시,ssongda9412,20200316180203
116204160485,시흥대로158길,0,서울특별시,ssongda9412,20200316180203
116204160485,시흥대로158길,1,서울특별시,ssongda9412,20200316180203
116204160486,시흥대로160길,0,서울특별시,ssongda9412,20200316180203
116204160486,시흥대로160길,1,서울특별시,ssongda9412,20200316180203
116204160487,시흥대로162길,0,서울특별시,ssongda9412,20200316180203
116204160487,시흥대로162길,1,서울특별시,ssongda9412,20200316180203
116204160488,시흥대로164길,0,서울특별시,ssongda9412,20200316180203
116204160488,시흥대로164길,1,서울특별시,ssongda9412,20200316180203
116204160489,시흥대로166길,0,서울특별시,ssongda9412,20200316180203
116204160489,시흥대로166길,1,서울특별시,ssongda9412,20200316180203
116204160490,신림동1길,0,서울특별시,ssongda9412,20200316180203
116204160490,신림동1길,1,서울특별시,ssongda9412,20200316180203
116204160491,신림동2길,0,서울특별시,ssongda9412,20200316180203
116204160491,신림동2길,1,서울특별시,ssongda9412,20200316180203
116204160492,신림동3길,0,서울특별시,ssongda9412,20200316180203
116204160492,신림동3길,1,서울특별시,ssongda9412,20200316180203
116204160493,신림동5가길,0,서울특별시,ssongda9412,20200316180203
116204160493,신림동5가길,1,서울특별시,ssongda9412,20200316180203
116204160494,신림동5길,0,서울특별시,ssongda9412,20200316180203
116204160494,신림동5길,1,서울특별시,ssongda9412,20200316180203
116204160495,신림동5나길,0,서울특별시,ssongda9412,20200316180203
116204160495,신림동5나길,1,서울특별시,ssongda9412,20200316180203
116204160496,신림동7길,0,서울특별시,ssongda9412,20200316180203
116204160496,신림동7길,1,서울특별시,ssongda9412,20200316180203
116204160497,신림동9길,0,서울특별시,ssongda9412,20200316180203
116204160497,신림동9길,1,서울특별시,ssongda9412,20200316180203
116204160498,신림동길,0,서울특별시,ssongda9412,20200316180203
116204160498,신림동길,1,서울특별시,ssongda9412,20200316180203
116204160499,신림로11가길,0,서울특별시,ssongda9412,20200316180203
116204160499,신림로11가길,1,서울특별시,ssongda9412,20200316180203
116204160500,신림로11길,0,서울특별시,ssongda9412,20200316180203
116204160500,신림로11길,1,서울특별시,ssongda9412,20200316180203
116204160501,신림로12길,0,서울특별시,ssongda9412,20200316180203
116204160501,신림로12길,1,서울특별시,ssongda9412,20200316180203
116204160502,신림로14길,0,서울특별시,ssongda9412,20200316180203
116204160502,신림로14길,1,서울특별시,ssongda9412,20200316180203
116204160503,신림로15길,0,서울특별시,ssongda9412,20200316180203
116204160503,신림로15길,1,서울특별시,ssongda9412,20200316180203
116204160504,신림로17길,0,서울특별시,ssongda9412,20200316180203
116204160504,신림로17길,1,서울특별시,ssongda9412,20200316180203
116204160505,신림로18가길,0,서울특별시,ssongda9412,20200316180203
116204160505,신림로18가길,1,서울특별시,ssongda9412,20200316180203
116204160506,신림로18길,0,서울특별시,ssongda9412,20200316180203
116204160506,신림로18길,1,서울특별시,ssongda9412,20200316180203
116204160507,신림로19길,0,서울특별시,ssongda9412,20200316180203
116204160507,신림로19길,1,서울특별시,ssongda9412,20200316180203
116204160508,신림로21길,0,서울특별시,ssongda9412,20200316180203
116204160508,신림로21길,1,서울특별시,ssongda9412,20200316180203
116204160509,신림로22길,0,서울특별시,ssongda9412,20200316180203
116204160509,신림로22길,1,서울특별시,ssongda9412,20200316180203
116204160510,신림로23길,0,서울특별시,ssongda9412,20200316180203
116204160510,신림로23길,1,서울특별시,ssongda9412,20200316180203
116204160511,신림로26길,0,서울특별시,ssongda9412,20200316180203
116204160511,신림로26길,1,서울특별시,ssongda9412,20200316180203
116204160512,신림로28길,0,서울특별시,ssongda9412,20200316180203
116204160512,신림로28길,1,서울특별시,ssongda9412,20200316180203
116204160513,신림로29길,0,서울특별시,ssongda9412,20200316180203
116204160513,신림로29길,1,서울특별시,ssongda9412,20200316180203
116204160514,신림로30길,0,서울특별시,ssongda9412,20200316180203
116204160514,신림로30길,1,서울특별시,ssongda9412,20200316180203
116204160515,신림로31가길,0,서울특별시,ssongda9412,20200316180203
116204160515,신림로31가길,1,서울특별시,ssongda9412,20200316180203
116204160516,신림로31길,0,서울특별시,ssongda9412,20200316180203
116204160516,신림로31길,1,서울특별시,ssongda9412,20200316180203
116204160517,신림로32길,0,서울특별시,ssongda9412,20200316180203
116204160517,신림로32길,1,서울특별시,ssongda9412,20200316180203
116204160518,신림로36길,0,서울특별시,ssongda9412,20200316180203
116204160518,신림로36길,1,서울특별시,ssongda9412,20200316180203
116204160519,신림로38길,0,서울특별시,ssongda9412,20200316180203
